Student_ID,Age,Gender,Lifestyle_Habits,Day,Sleep_Hours,Stress_Level,Study_Hours,Screen_Time_Post_10PM,Physical_Activity_Minutes,Mood_Score,Sleep_Debt,Stress_Per_Study_Hour,Burnout_Risk_Score,Overall_Wellbeing_Score,Sleep_Quality_Score,Mental_Fatigue_Score
S00802_D045,17,Male,Non-Smoker,45,5.447886228227647,3,4.171179555739906,3.0716971760628002,51,4.262049547929927,2.978517285718403,0.72,1.72,2.54,5.25,3.73
S00802_D090,17,Male,Non-Smoker,90,6.640259439546373,8,5.18670544005919,1.942170591425697,60,5.8317510529017085,2.7344716980288695,1.54,4.9,0.93,6.28,4.53
S00802_D182,17,Male,Non-Smoker,182,5.020445831576939,7,4.37776677015183,1.8311821197997546,31,6.219660065842797,2.8599149407504525,1.6,3.64,2.58,4.96,3.71
S00802_D365,17,Male,Non-Smoker,365,5.537772169578793,7,4.618633495607276,1.8781713523383505,55,3.8314204605580207,3.723597552724536,1.52,6.89,-3.06,5.31,6.53
S00803_D003,18,Male,Night Owl,3,6.336836925248744,5,6.8156455759729795,3.0721581779098432,22,5.382047955298612,1.4784204085105805,0.73,1.1,4.28,6.19,2.86
S00803_D007,18,Male,Night Owl,7,5.94756034164907,5,2.482433808955485,1.9584854446893467,52,6.9574671723992605,1.5432729070278515,2.01,-0.41,7.37,5.69,1.32
S00803_D014,18,Male,Night Owl,14,6.25362306944452,6,3.4396707722009117,2.961790899710081,41,5.167957796085777,1.6249767504971548,1.74,2.46,2.71,6.02,3.65
S00803_D021,18,Male,Night Owl,21,6.720073044586367,9,6.732420498288337,1.8712256152905078,55,4.369516803505324,1.7953335867853162,1.34,6.43,-2.06,6.37,6.03
S00803_D030,18,Male,Night Owl,30,5.861475363889616,7,5.153501911266816,2.5314184535121806,62,4.650445069918706,2.2773080877784015,1.36,4.63,0.02,5.57,4.99
S00803_D045,18,Male,Night Owl,45,6.255317148234844,4,4.525322086618106,1.3201148414272403,46,4.310855527201504,1.2837127884228745,0.88,0.97,3.34,6.0,3.33
S00803_D090,18,Male,Night Owl,90,5.226459106470828,7,4.579785642716564,3.088167405670412,35,7.758687932853402,2.0033929151923338,1.53,1.24,6.52,5.13,1.74
S00803_D182,18,Male,Night Owl,182,6.02643241132753,10,2.644791498372543,3.73616380481393,39,7.804264263880515,2.7249273106894214,3.78,4.92,2.88,5.83,3.56
S00803_D365,18,Male,Night Owl,365,4.819943372338666,6,1.8458157610301014,2.904862515455281,44,3.264930143787912,3.8404646643093785,3.25,6.58,-3.32,4.72,6.66
S00804_D003,24,Other,Non-Smoker,3,7.2749492882018965,8,2.4778290650492116,3.7968099266144493,75,7.289223211094157,2.158484216191412,3.23,2.87,4.42,6.77,2.79
S00804_D007,24,Other,Non-Smoker,7,6.854284702371062,5,4.951050858953191,2.75508754341624,108,6.2124868263971225,0.44281038032689657,1.01,-0.77,6.98,6.23,1.51
S00804_D014,24,Other,Non-Smoker,14,5.708665120137769,7,5.789049663479664,1.3144642116100693,25,8.026531197704756,1.3321475650680148,1.21,0.31,7.72,5.61,1.14
S00804_D021,24,Other,Non-Smoker,21,4.598527238014711,9,7.535688967199431,2.148064416605367,55,5.669325077855285,2.4356163031783487,1.19,5.77,-0.1,4.46,5.05
S00804_D030,24,Other,Non-Smoker,30,6.356115186445203,4,7.0801718984386435,2.4033888966021673,47,6.439418361434784,2.6118376027752905,0.56,0.17,6.27,6.09,1.87
S00804_D045,24,Other,Non-Smoker,45,5.966481672461966,8,6.0957686200010075,2.569478198374442,43,4.697536880012343,2.8436335653811193,1.31,6.15,-1.45,5.75,5.73
S00804_D090,24,Other,Non-Smoker,90,6.132098817433417,7,3.9204857425947814,2.6122780167643973,61,1.8253836689350709,2.8539508134652802,1.79,8.03,-6.2,5.81,8.1
S00804_D182,24,Other,Non-Smoker,182,6.678642664464368,8,4.039005317910461,3.202259024761557,56,5.17059898390466,3.0764972531177768,1.98,5.91,-0.74,6.33,5.37
S00804_D365,24,Other,Non-Smoker,365,4.890018409065351,8,4.598159539362452,2.843432698658983,7,4.108878583924981,3.041704377861418,1.74,6.93,-2.82,4.97,6.41
S00805_D003,22,Male,Healthy Eater,3,7.607121561520847,7,2.170860391581999,1.0698953600807224,54,4.5705676900288825,1.642260104162902,3.22,4.07,0.5,7.18,4.75
S00805_D007,22,Male,Healthy Eater,7,7.205711136429834,4,2.6958557660724165,2.2495321543034885,98,7.491314988119372,1.8056008511594492,1.48,-1.69,9.18,6.6,0.41
S00805_D014,22,Male,Healthy Eater,14,6.699657738658468,8,3.2197525302145884,1.9883574622778126,89,3.644478115612614,2.3585165624173667,2.48,6.71,-3.07,6.18,6.53
S00805_D021,22,Male,Healthy Eater,21,6.863108888773954,9,3.9073981100701305,3.9609297068531393,65,5.703015838597241,1.9403449695969883,2.3,5.24,0.46,6.45,4.77
S00805_D030,22,Male,Healthy Eater,30,5.508521948937979,3,3.7289136041847897,4.221165706792823,9,3.3234573238308913,1.5342717809526545,0.8,1.21,2.11,5.51,3.94
S00805_D045,22,Male,Healthy Eater,45,5.972203589625382,5,4.298209142125084,3.7167068189851125,38,2.387492913508782,2.7476992811481393,1.16,5.36,-2.97,5.78,6.49
S00805_D090,22,Male,Healthy Eater,90,6.836590494336185,6,1.0557429729877827,2.612674609118601,34,5.119019548076157,3.1374183714791615,5.68,4.02,1.1,6.58,4.45
S00805_D182,22,Male,Healthy Eater,182,7.193463227928801,7,1.3226193839700264,2.245718205705911,62,4.480015088142927,4.350483299031296,5.29,6.87,-2.39,6.76,6.19
S00805_D365,22,Male,Healthy Eater,365,5.2937444098726765,10,2.205009840082174,3.7705879617032116,39,3.7092947265096456,2.886270174642442,4.54,9.18,-5.47,5.17,7.74
S00806_D003,24,Male,Energy Drink Addict,3,8.737671905054018,5,2.5154918342508994,3.0734210319852,55,5.5653121776580035,0.7910780072590927,1.99,0.23,5.34,8.19,2.33
S00806_D007,24,Male,Energy Drink Addict,7,6.248693594734633,5,4.990341394344334,1.4978185380029827,85,8.488547915762213,1.0038945573791418,1.0,-2.48,10.97,5.8,-0.48
S00806_D014,24,Male,Energy Drink Addict,14,6.370837680398746,8,2.350381089375028,3.6914200100625627,43,7.611766980285374,1.27995994064524,3.4,1.67,5.94,6.12,2.03
S00806_D021,24,Male,Energy Drink Addict,21,7.410513179391607,9,4.99750960587397,2.1971092435403614,49,6.583733690316499,1.7635021004709974,1.8,4.18,2.4,7.02,3.8
S00806_D030,24,Male,Energy Drink Addict,30,5.815018510419213,10,3.964380470094564,3.4080809588674335,28,6.44077033493472,1.5233593230283287,2.52,5.08,1.36,5.69,4.32
S00806_D045,24,Male,Energy Drink Addict,45,6.181992865787503,5,6.307264451596234,1.370793025467236,31,4.960905817493491,2.4132638013400083,0.79,2.45,2.51,6.01,3.74
S00806_D090,24,Male,Energy Drink Addict,90,7.399857942551873,9,5.998232057776094,1.5475824932041862,43,5.8374797600826,2.3182191010403703,1.5,5.48,0.36,7.04,4.82
S00806_D182,24,Male,Energy Drink Addict,182,7.453714157886582,7,3.8284523399352435,4.564111621531424,52,1.8389318079274384,3.6844637689235356,1.83,8.85,-7.01,7.05,8.51
S00806_D365,24,Male,Energy Drink Addict,365,7.96361702023,4,4.050555437470466,2.9723823272721175,26,3.8119489334417063,3.0501630805500244,0.99,3.24,0.57,7.64,4.71
S00807_D003,22,Female,Yoga Enthusiast,3,7.6106002334312866,3,5.272186865275532,3.1889033254284658,64,6.5332409389670545,0.6939687592722956,0.57,-2.84,9.37,7.13,0.31
S00807_D007,22,Female,Yoga Enthusiast,7,6.329389753775972,8,0.5,2.038860029581268,53,6.784492591771696,2.0112701566386004,16.0,3.23,3.55,6.03,3.22
S00807_D014,22,Female,Yoga Enthusiast,14,6.264826868381592,5,0.6077106484682755,3.0324440512536466,54,7.276403802031609,1.1232624234229567,8.23,-1.15,8.43,5.97,0.79
S00807_D021,22,Female,Yoga Enthusiast,21,6.575182622213904,4,4.327507233959398,2.433473834337326,34,5.706776563641663,1.7068157852613655,0.92,0.0,5.71,6.35,2.15
S00807_D030,22,Female,Yoga Enthusiast,30,5.8040236981993925,1,2.442082481630798,1.7465178852978995,11,5.406000627252563,1.9679816737385092,0.41,-2.44,7.85,5.77,1.08
S00807_D045,22,Female,Yoga Enthusiast,45,4.888305620124256,7,3.4135927623192694,2.032914758742412,77,6.99361183312713,1.877397102961801,2.05,1.88,5.11,4.61,2.44
S00807_D090,22,Female,Yoga Enthusiast,90,8.792239670154514,5,2.7491535735032167,2.246921922609955,34,4.8913986349151735,2.568211008051849,1.82,2.68,2.21,8.34,3.89
S00807_D182,22,Female,Yoga Enthusiast,182,7.462402542785783,5,1.7256656389280263,2.2305923763147817,53,3.2005318271546357,2.3408508460051953,2.9,4.14,-0.94,7.05,5.47
S00807_D365,22,Female,Yoga Enthusiast,365,6.017459621897773,6,1.984048283697752,1.875086239381846,53,3.6353721764111633,2.594142536379245,3.02,4.96,-1.32,5.75,5.66
S00808_D003,25,Male,Energy Drink Addict,3,6.773122313970502,2,4.085604472435301,1.9205238226296257,86,4.9304792334188425,2.2117370428520573,0.49,-0.72,5.65,6.27,2.17
S00808_D007,25,Male,Energy Drink Addict,7,5.806902766762766,5,2.949521771678957,0.0,50,5.5091120137654235,2.525328516497197,1.7,2.02,3.49,5.58,3.26
S00808_D014,25,Male,Energy Drink Addict,14,7.533691888456277,6,3.8550208398350785,1.6238785738407948,17,9.464567303717228,2.2275836550979324,1.56,-1.24,10.7,7.3,-0.35
S00808_D021,25,Male,Energy Drink Addict,21,6.983478604864701,8,5.823595154925215,3.593494029621213,30,6.379799978093524,2.118516757300146,1.37,3.74,2.64,6.74,3.68
S00808_D030,25,Male,Energy Drink Addict,30,3.8050095187406825,2,1.5746384411911953,4.302343544841747,42,6.014770027824811,1.6635737470273713,1.27,-2.35,8.36,3.81,0.82
S00808_D045,25,Male,Energy Drink Addict,45,6.83962624742452,5,3.318305022051914,4.99495225901418,56,6.777743438673779,1.990030050060526,1.51,0.21,6.57,6.48,1.72
S00808_D090,25,Male,Energy Drink Addict,90,6.2322067234785985,6,5.856396421964022,3.0748748357778353,59,4.523777515900106,2.2042978906122217,1.02,3.68,0.84,5.91,4.58
S00808_D182,25,Male,Energy Drink Addict,182,6.039910817336056,8,4.155535295340567,0.8807653618864788,0,5.6866681700966675,2.8692938487794524,1.93,5.18,0.51,6.04,4.75
S00808_D365,25,Male,Energy Drink Addict,365,5.467426830164621,5,5.700988729613838,2.215833720754325,71,3.253594201645362,2.6517093746704683,0.88,4.4,-1.15,5.17,5.57
S00809_D003,21,Other,Night Owl,3,6.798979580966633,4,4.159166381651996,1.396873092157752,56,8.266065532333897,1.441555643709205,0.96,-2.82,11.09,6.44,-0.54
S00809_D007,21,Other,Night Owl,7,7.2265699750784895,5,4.530256207632213,4.132558676135998,100,4.917851019660896,2.4982120629149964,1.1,2.58,2.34,6.6,3.83
S00809_D014,21,Other,Night Owl,14,6.480793405826031,9,3.4114470966059733,2.7078679231769764,49,8.238361997079611,1.470270671438975,2.64,2.23,6.01,6.19,2.0
S00809_D021,21,Other,Night Owl,21,6.919833719408785,4,4.5208392381221,2.6002101960297717,47,2.96456184953074,2.0113394143552066,0.88,3.05,-0.09,6.59,5.04
S00809_D030,21,Other,Night Owl,30,6.5734886812975,4,3.4533770245090585,3.770431710679428,76,4.0380568256300675,1.569696977682964,1.16,1.53,2.51,6.14,3.75
S00809_D045,21,Other,Night Owl,45,6.369816346960415,8,5.735770839079286,4.126769794613285,54,4.393022651265132,2.0134747939710476,1.39,5.62,-1.23,6.06,5.61
S00809_D090,21,Other,Night Owl,90,4.662025374652561,9,2.6482393199823533,2.383778153289175,35,3.4305192564625777,1.6601811276897593,3.4,7.23,-3.8,4.62,6.9
S00809_D182,21,Other,Night Owl,182,6.534711323041951,8,7.0798571879340555,1.6089182639224633,7,4.766229050763894,3.129434861423053,1.13,6.36,-1.59,6.45,5.8
S00809_D365,21,Other,Night Owl,365,6.748712749448863,8,2.8628035511198346,3.9701051802843708,48,7.277570936033955,3.3044673445902886,2.79,4.03,3.25,6.43,3.38
S00810_D003,23,Other,Yoga Enthusiast,3,5.901484129629733,4,3.3069801527070517,1.9451953028459572,27,7.7659020811241355,1.3245054226994166,1.21,-2.44,10.21,5.78,-0.1
S00810_D007,23,Other,Yoga Enthusiast,7,6.53751600161865,8,5.658695811948887,1.0706144439024081,29,5.852905491248133,0.6800573523968549,1.41,2.83,3.02,6.34,3.49
S00810_D014,23,Other,Yoga Enthusiast,14,5.879548880841429,6,3.4155519476456266,2.787367858367525,86,7.379358598151642,1.7174949909296824,1.76,0.34,7.04,5.46,1.48
S00810_D021,23,Other,Yoga Enthusiast,21,7.068147120048152,4,5.748267978173086,3.117165344486895,91,7.917680397702719,2.2864447867601965,0.7,-1.63,9.55,6.51,0.23
S00810_D030,23,Other,Yoga Enthusiast,30,6.930110297121188,6,7.254286911928606,3.9831281163178933,34,4.4709342492063415,2.102685048271773,0.83,3.63,0.84,6.67,4.58
S00810_D045,23,Other,Yoga Enthusiast,45,5.904199442281185,9,6.123810222179936,3.1121812992525757,69,4.923751396881277,3.1560374407763887,1.47,7.23,-2.31,5.57,6.15
S00810_D090,23,Other,Yoga Enthusiast,90,5.044994497437486,6,2.0387216693085546,3.5738573455175695,69,4.645231814178986,2.08194568275981,2.94,3.44,1.21,4.8,4.4
S00810_D182,23,Other,Yoga Enthusiast,182,7.399056581770379,7,5.242020950511686,2.2102277914267665,69,4.15134874181728,2.028370458401883,1.34,4.88,-0.73,6.91,5.36
S00810_D365,23,Other,Yoga Enthusiast,365,6.455012928294925,9,3.5833745464238147,2.6492033613620043,48,5.248227306341255,2.8936155364761182,2.51,6.65,-1.4,6.17,5.7
S00811_D003,18,Other,Night Owl,3,5.90662098878453,8,3.0688541195938344,3.6906001420275714,70,5.10300412479938,1.697065037846147,2.61,4.59,0.51,5.57,4.74
S00811_D007,18,Other,Night Owl,7,5.562965534748942,9,6.904958450599443,1.7427270093167713,37,4.635202012723573,2.0952516173736275,1.3,6.46,-1.82,5.42,5.91
S00811_D014,18,Other,Night Owl,14,7.105996740990402,2,5.1325560696643056,3.2050114909974483,68,1.0469320819519687,2.626753171200684,0.39,3.58,-2.53,6.66,6.27
S00811_D021,18,Other,Night Owl,21,5.0534570938583325,6,6.80230496595013,0.9291945442153564,40,6.707649681971133,2.163036796825554,0.88,1.46,5.25,4.95,2.38
S00811_D030,18,Other,Night Owl,30,5.361287151728155,6,5.488717970780161,2.373574974420265,33,2.6636556513125678,1.8361350476544032,1.09,5.17,-2.51,5.26,6.25
S00811_D045,18,Other,Night Owl,45,6.1195310840367645,4,6.394991804648323,3.0842154342979677,48,6.9646547375702355,2.3532474184232175,0.63,-0.61,7.57,5.87,1.21
S00811_D090,18,Other,Night Owl,90,6.771420826502395,4,5.485511355298172,1.3720477625629455,36,6.046261736273929,2.4037959588635616,0.73,0.36,5.69,6.51,2.16
S00811_D182,18,Other,Night Owl,182,4.381497953545197,8,2.5881854944400344,4.547504305453214,34,3.75424211777091,2.70990353352821,3.09,6.96,-3.21,4.37,6.6
S00811_D365,18,Other,Night Owl,365,7.742353350728711,8,2.5378156242616754,1.164858353443614,51,3.2464707531945347,2.851141851514153,3.15,7.6,-4.35,7.31,7.18
S00812_D003,25,Female,Smoker,3,5.9623903512177465,3,5.252821282322316,3.6166451166468736,91,9.378341782365874,1.1190980642741857,0.57,-5.26,14.64,5.51,-2.32
S00812_D007,25,Female,Smoker,7,8.136852860659769,5,4.854098197018335,0.0,73,7.051441485960427,1.4158461432948541,1.03,-0.64,7.69,7.56,1.15
S00812_D014,25,Female,Smoker,14,5.468398542047712,4,4.967570827705081,0.4758118895172372,50,5.379246846815977,1.6778791548036156,0.81,0.3,5.08,5.27,2.46
S00812_D021,25,Female,Smoker,21,4.325849735551943,7,3.5614302296261733,2.233096353838081,47,6.139154331036735,2.5370932641118817,1.97,3.4,2.74,4.26,3.63
S00812_D030,25,Female,Smoker,30,5.495558349747313,10,2.698060278645092,3.687707171867417,24,3.8857183913945663,2.269180955830174,3.71,8.38,-4.49,5.43,7.25
S00812_D045,25,Female,Smoker,45,6.741601260419515,3,3.15409600265807,2.344041944196465,45,4.747113675378952,1.9650172659144114,0.95,0.22,4.53,6.44,2.74
S00812_D090,25,Female,Smoker,90,6.486872081798299,7,4.662850381725373,3.206106895069755,14,3.9855680172099452,3.304758315504631,1.5,6.32,-2.33,6.37,6.17
S00812_D182,25,Female,Smoker,182,5.8935742139366365,8,4.886817886220843,1.615457893847368,58,7.149956628040386,2.7945232094924006,1.64,3.64,3.51,5.61,3.25
S00812_D365,25,Female,Smoker,365,7.947297618522677,9,2.0629332100400726,4.670255720974432,60,4.436794860474293,3.1579953280307884,4.36,7.72,-3.28,7.45,6.64
S00813_D003,20,Other,Sedentary,3,6.362961552818739,5,4.770206217942476,2.7535326578873964,70,7.929749979685974,2.3217644808289557,1.05,-0.61,8.54,5.98,0.73
S00813_D007,20,Other,Sedentary,7,5.422413697830807,5,4.69178159212788,0.0,36,6.45235406821581,0.9734732454610086,1.07,-0.48,6.93,5.3,1.53
S00813_D014,20,Other,Sedentary,14,5.297931504226377,7,4.205699907887882,2.1230762253224578,38,4.418095652744635,2.285997592364779,1.66,4.87,-0.45,5.18,5.23
S00813_D021,20,Other,Sedentary,21,6.965279549030463,6,3.8768840631911132,2.165959579821816,48,5.996208497901264,1.9856196279431395,1.55,1.99,4.01,6.63,3.0
S00813_D030,20,Other,Sedentary,30,7.387189417514289,10,4.69263775050035,2.673062841132458,68,7.850759434529379,2.546546762228535,2.13,4.7,3.15,6.91,3.42
S00813_D045,20,Other,Sedentary,45,6.254421238329342,7,6.926106655190679,2.1607694296249047,56,7.142643749425746,2.050166872272582,1.01,1.91,5.23,5.95,2.38
S00813_D090,20,Other,Sedentary,90,5.573368712748669,4,0.6275685277728966,3.2138795589214335,30,2.5863463015577826,2.857044398808532,6.37,4.27,-1.68,5.47,5.84
S00813_D182,20,Other,Sedentary,182,8.3640655971518,7,2.4370736972866576,1.8288844789296201,44,2.6934810048531928,1.638018695871199,2.87,5.94,-3.25,7.91,6.62
S00813_D365,20,Other,Sedentary,365,7.978390125806451,10,1.3742670618142387,3.251404014769356,79,5.450666262425058,3.092526561436631,7.28,7.64,-2.19,7.39,6.09
S00814_D003,25,Other,Occasional Drinker,3,7.5931718665237025,9,4.0759593979752085,2.5733443153293427,39,6.556341983333885,1.1187004414472363,2.21,3.56,3.0,7.24,3.5
S00814_D007,25,Other,Occasional Drinker,7,6.808359560781323,7,1.8414870413425364,2.209414157909503,24,8.549760657226528,2.270438382045346,3.8,0.72,7.83,6.61,1.09
S00814_D014,25,Other,Occasional Drinker,14,4.743921945250018,6,5.382156817720061,1.9101945507349658,39,6.3637357272908694,1.3689826455522407,1.11,1.01,5.35,4.67,2.32
S00814_D021,25,Other,Occasional Drinker,21,6.783862415663084,8,4.260939816649718,1.9152775843955996,39,6.104483205938557,1.8877792798832684,1.88,3.78,2.32,6.51,3.84
S00814_D030,25,Other,Occasional Drinker,30,4.687681062042629,10,5.140005485528788,0.3981625314990671,20,4.300812794343036,2.660867389898315,1.95,8.36,-4.06,4.72,7.03
S00814_D045,25,Other,Occasional Drinker,45,5.47720224750375,5,5.304766726379278,1.2946253777054249,30,3.6976655831742264,2.208927020040103,0.94,3.51,0.19,5.38,4.91
S00814_D090,25,Other,Occasional Drinker,90,6.755213218882249,5,1.8127107459029168,3.592914442590203,47,4.747750240019937,2.7418920620368095,2.76,2.99,1.76,6.44,4.12
S00814_D182,25,Other,Occasional Drinker,182,7.587712365350673,7,3.2173288879797726,2.648515860792809,33,4.271150602759208,2.1793322225680214,2.18,4.91,-0.64,7.26,5.32
S00814_D365,25,Other,Occasional Drinker,365,6.407792168427228,8,2.7518382864594484,3.5433790057824734,13,3.6732546627987963,2.584027918302474,2.91,6.91,-3.24,6.3,6.62
S00815_D003,25,Other,Non-Smoker,3,6.474729464923988,5,6.760018772541209,2.039313027733196,94,6.779461298830177,1.369311563909675,0.74,-0.41,7.19,5.96,1.41
S00815_D007,25,Other,Non-Smoker,7,6.194173789192208,3,4.736645545718183,0.7532815142692812,50,4.579511283710893,1.931670556400252,0.63,0.35,4.23,5.92,2.89
S00815_D014,25,Other,Non-Smoker,14,7.175068200472458,3,5.0765309476599345,3.8381572919167066,64,7.250593508692244,1.7626622977587079,0.59,-2.49,9.74,6.74,0.13
S00815_D021,25,Other,Non-Smoker,21,5.800504825851656,7,4.737947219514923,2.0750364751336927,56,5.302812320526901,2.033465949740924,1.48,3.73,1.57,5.54,4.21
S00815_D030,25,Other,Non-Smoker,30,5.561796649942829,5,5.411699727380659,3.610309950353606,68,1.8353063308455546,1.8908118236311553,0.92,5.06,-3.22,5.27,6.61
S00815_D045,25,Other,Non-Smoker,45,4.005031942823473,9,5.118450663041761,2.139687743320212,21,3.129608229056171,1.5813735741584671,1.76,7.45,-4.32,4.1,7.16
S00815_D090,25,Other,Non-Smoker,90,5.973513702338659,6,7.437199374092169,2.885026219739131,30,2.8917097832998877,1.9561806718333832,0.81,5.06,-2.17,5.83,6.08
S00815_D182,25,Other,Non-Smoker,182,8.11253877797024,7,4.004338310928058,4.16402499382772,20,2.798840330054536,3.047316922535852,1.75,7.25,-4.45,7.8,7.23
S00815_D365,25,Other,Non-Smoker,365,5.517246286291073,8,3.8690926295868993,1.6335373412234966,26,3.8654482811496833,2.586772246433267,2.07,6.72,-2.85,5.44,6.43
S00816_D003,20,Female,Night Owl,3,6.671347075529201,7,5.848115758269891,1.7233949731680727,53,6.447101589675627,1.2380786804634616,1.2,1.79,4.66,6.34,2.67
S00816_D007,20,Female,Night Owl,7,7.6016266020929555,1,5.152295773406157,3.939175121414459,76,4.965748659200409,0.9555237178441834,0.19,-3.01,7.98,7.06,1.01
S00816_D014,20,Female,Night Owl,14,7.35107478931543,5,5.340602917991941,3.3882709433416753,36,6.272987642535184,2.0898917692413077,0.94,0.82,5.45,7.04,2.27
S00816_D021,20,Female,Night Owl,21,4.210021062240298,3,4.362590290411197,2.9415012279853285,37,4.852252700311306,1.821698286846314,0.69,-0.03,4.88,4.2,2.56
S00816_D030,20,Female,Night Owl,30,5.212540350876877,6,5.645054615405035,3.7387383979318276,54,4.850074211362346,2.504607644293569,1.06,3.65,1.2,5.02,4.4
S00816_D045,20,Female,Night Owl,45,6.079927464137381,4,1.8859972048741214,2.636981309203899,62,4.518999090792642,1.666204799275702,2.12,1.15,3.37,5.76,3.32
